id,gram,termID
610,ran,"[137, 160, 472, 657, 688, 908, 912, 1003, 1036, 1046, 1091, 1233, 1331, 1425, 1435, 1458, 1666, 1707, 1709, 1714, 1772, 1828, 2079, 2335, 2364, 2389, 2390, 2438, 2479, 2485, 2531, 2855, 2908, 2921, 3107, 3120, 3125, 3180, 3192, 3217, 3273, 3423, 3442, 3446]"
611,ans,"[137, 472, 657, 688, 1036, 1091, 1233, 1347, 1458, 1707, 1714, 1772, 2013, 2364, 2389, 2390, 2479, 3125, 3217, 3327, 3327, 3442]"
612,nsp,"[137, 1091, 2364, 3217, 3254]"
613,rta,"[137, 229, 300, 672, 989, 1404, 1432, 1787, 1994, 2600, 3307]"
614,$al,"[138, 459, 724, 986, 1310, 1387, 1389, 1805, 1831, 1890, 2149, 2264, 2369, 2719, 3269, 3312]"
615,all,"[138, 476, 498, 637, 684, 781, 782, 816, 869, 925, 1059, 1310, 1387, 1389, 1895, 2110, 2267, 2269, 2621, 2799, 3092, 3167]"
616,llo,"[138, 1310, 1387, 1389, 1814, 1895, 3541]"
617,loc,"[138, 452, 1093, 1166, 1235, 2574, 2835, 3391, 3403]"
618,oca,"[138, 1093, 1166, 1235, 1809, 2574, 3214, 3391]"
619,$sc,"[139, 394, 732, 751, 953, 1131, 1168, 1493, 1782, 2217, 2270, 2280, 2491, 2895, 3062, 3200, 3306, 3377, 3499]"
620,sca,"[139, 953, 1143, 1294, 2270, 3245, 3306]"
621,car,"[139, 545, 681, 841, 1651, 1821, 2099, 2262, 2300, 2600, 2672, 2695, 3539]"
622,arc,"[139, 515, 1855, 1990, 2928, 3134, 3177, 3335, 3470]"
623,omp,"[140, 346, 359, 376, 469, 509, 558, 561, 633, 636, 650, 665, 702, 742, 748, 799, 813, 900, 904, 965, 1000, 1025, 1103, 1159, 1205, 1485, 1517, 1857, 1879, 1924, 2007, 2008, 2017, 2192, 2200, 2241, 2355, 2361, 2392, 2501, 2511, 2530, 2556, 2806, 2816, 2931, 2988, 3059, 3091, 3122, 3126, 3202, 3361, 3362, 3428, 3518]"
624,mpu,"[140, 509, 702, 1857, 2007, 2008, 2501, 2511, 2931, 3428, 3518]"
625,put,"[140, 509, 702, 994, 1459, 1857, 2007, 2008, 2501, 2511, 2931, 3039, 3074, 3074, 3428, 3518]"
626,ute,"[140, 432, 509, 1199, 1454, 2007, 2008, 2195, 2622, 2931, 3052, 3137, 3428, 3518]"
627,er-,"[140, 552, 911, 1257, 1865, 2475, 2889, 2931, 2989]"
628,r-b,"[140, 2989, 3473]"
629,-ba,"[140, 1102, 1105, 1264, 1504, 1724, 1729, 2523, 2989, 3017, 3018, 3162, 3197, 3219, 3239, 3312, 3343, 3473]"
630,$mo,"[141, 193, 217, 239, 310, 479, 630, 676, 703, 735, 1024, 1052, 1151, 1370, 1581, 1607, 1615, 1616, 1620, 1659, 1767, 2301, 2417, 2445, 2551, 2617, 2661, 2671, 2759, 3270, 3443, 3496]"
631,mod,"[141, 193, 310, 630, 1024, 1066, 1767, 2301, 2445, 2551, 2617, 3496]"
632,ode,"[141, 193, 310, 2048, 2058, 2445, 2551, 3496]"
633,del,"[141, 193, 977, 1461, 1811, 2546, 2551, 2834, 3285, 3496]"
634,eli,"[141, 836, 977, 1068, 1461, 1737, 1811, 2070, 2273, 2382, 2790, 3150, 3451]"
635,$fa,"[142, 210, 275, 637, 779, 928, 1081, 1165, 1211, 1291, 1633, 1643, 1768, 1874, 2183, 2474, 2786, 3120, 3179, 3310, 3351, 3446]"
636,fac,"[142, 241, 275, 344, 779, 928, 1165, 1291, 1422, 1732, 1768, 1874, 2183, 2244, 2786, 3035, 3083, 3351]"
637,aci,"[142, 928, 1165, 1167, 3035, 3339, 3351]"
638,cil,"[142, 1165]"
639,rmu,"[143, 1341, 2194, 2291]"
640,mul,"[143, 195, 373, 488, 526, 588, 654, 819, 995, 999, 1341, 1454, 1665, 1817, 1829, 2000, 2030, 2194, 2199, 2332, 2336, 2366, 2529, 2537, 2619, 2678, 2682, 2903, 2956, 3068, 3233, 3302, 3304, 3373, 3440, 3445, 3487]"
641,lat,"[143, 189, 250, 321, 373, 458, 470, 487, 525, 553, 574, 578, 581, 588, 688, 717, 774, 950, 1036, 1040, 1122, 1124, 1153, 1233, 1245, 1341, 1418, 1672, 1829, 2026, 2050, 2209, 2210, 2462, 2532, 2549, 2582, 2619, 2630, 2649, 3021, 3022, 3023, 3033, 3125, 3219, 3286, 3300]"
642,olu,"[144, 222, 274, 1141, 1577, 2195, 2268]"
643,lut,"[144, 222, 274, 1577, 2195]"
644,erp,"[145, 356, 1255, 1555, 2209, 2318, 2549, 3379]"
645,rpr,"[145, 356]"
646,ret,"[145, 298, 308, 930, 1012, 1426, 1502, 2249, 2483, 2651, 3098, 3209, 3347, 3409, 3521]"
647,eta,"[145, 896, 930, 1012, 1055, 1151, 1426, 3132, 3198, 3281, 3347, 3422]"
648,esu,"[146, 214]"
649,sul,"[146, 214, 954, 1366, 1815, 1911]"
650,ult,"[146, 195, 214, 247, 436, 462, 464, 476, 488, 488, 489, 526, 654, 819, 954, 995, 999, 1263, 1366, 1454, 1519, 1665, 1665, 1668, 1673, 1768, 1815, 1817, 1903, 1911, 2000, 2133, 2199, 2332, 2336, 2366, 2529, 2537, 2678, 2682, 2903, 2956, 3068, 3120, 3179, 3233, 3302, 3304, 3373, 3440, 3445, 3446, 3487]"
651,lt$,"[146, 1328, 1815, 1903, 3179]"
652,303,"[147, 1718, 2156, 2934]"
653,03$,"[147, 730, 1601, 1718, 1852, 1925, 2100, 2156, 2713, 2867, 2884, 2914, 2934, 2937, 2964, 3450, 3529]"
654,tis,"[148, 150, 241, 530, 929, 999, 2428, 2903]"
655,ta$,"[151, 454, 3198]"
656,$ex,"[152, 168, 174, 175, 194, 278, 312, 392, 425, 517, 521, 537, 656, 658, 776, 809, 814, 847, 870, 929, 931, 1006, 1261, 1300, 1347, 1416, 1441, 1443, 1565, 1584, 1599, 1619, 1788, 1881, 2043, 2138, 2167, 2210, 2334, 2345, 2425, 2580, 2644, 3181, 3256, 3365, 3418]"
657,exp,"[152, 168, 174, 312, 517, 521, 658, 809, 847, 929, 931, 1006, 1261, 1347, 1443, 1565, 1566, 1619, 2043, 2425, 3256, 3365]"
658,xpl,"[152, 517, 809, 1006, 1261, 2043, 2307]"
659,plo,"[152, 517, 541, 552, 552, 809, 967, 1006, 1154, 1208, 1261, 1569, 2307, 2533, 2920]"
660,lor,"[152, 517, 677, 809, 1006, 1261, 2158, 3153]"
661,$gr,"[154, 242, 700, 757, 1349, 1593, 1688, 1885, 2077, 2163, 2197, 2206, 2216, 2279, 2368, 2436, 2692, 3055, 3146, 3149, 3225, 3263, 3409]"
662,gra,"[154, 215, 361, 369, 479, 770, 980, 992, 1246, 1464, 1666, 1688, 1764, 1891, 2077, 2143, 2163, 2197, 2206, 2212, 2216, 2267, 2279, 2306, 2335, 2368, 2692, 2736, 2781, 2782, 2802, 3007, 3063, 3146, 3149, 3259, 3281, 3282, 3303, 3409, 3434, 3464]"
663,rap,"[154, 207, 479, 1539, 1669, 1891, 1933, 2197, 2206, 2210, 2231, 2522, 2781, 2782, 3007, 3106, 3149, 3259, 3281, 3282, 3409, 3434]"
664,aph,"[154, 479, 1887, 1891, 2197, 2206, 2781, 2782, 3007, 3149, 3259, 3281, 3282, 3409, 3434]"
665,phi,"[154, 1613, 1613, 1629, 1891, 2206, 2294, 2379, 2615, 2759, 2782, 2799, 3007, 3149, 3220, 3259, 3375]"
666,rep,"[155, 202, 205, 206, 293, 895, 942, 1343, 1488, 1600, 1719, 1753, 1875, 2108, 2665, 2900, 2923, 3124, 3206, 3509]"
667,epr,"[155, 202, 205, 206, 1675, 1719, 1753, 2665, 3124, 3206, 3509]"
668,ese,"[155, 340, 515, 739, 991, 1719, 1753, 1990, 2075, 3206, 3470]"
669,sen,"[155, 340, 926, 991, 1077, 1528, 1663, 1719, 1753, 2075, 2327, 3190, 3206, 3373, 3390, 3391, 3462, 3485]"
670,eas,"[156, 608, 627, 704, 743, 1031, 1752, 2482, 2542]"
671,asu,"[156, 627, 2482]"
672,sur,"[156, 396, 520, 627, 658, 1003, 1827, 2244, 2482, 2594]"
673,re$,"[156, 196, 200, 210, 247, 281, 325, 343, 399, 471, 658, 675, 681, 745, 809, 880, 968, 987, 1043, 1758, 1791, 1855, 1872, 2119, 2482, 2487, 2594, 2841, 2895, 3036, 3103, 3113, 3157, 3171, 3224, 3236, 3304]"
674,$ce,"[157, 300, 431, 672, 749, 785, 2080, 3278]"
675,cen,"[157, 431, 495, 564, 586, 785, 850, 1606, 1608, 1668, 2479, 2877, 3499]"
676,ral,"[157, 316, 336, 389, 415, 436, 462, 464, 476, 488, 571, 572, 1044, 1262, 1263, 1359, 1486, 1594, 1607, 1659, 1665, 1796, 1882, 1937, 1960, 2133, 2139, 2143, 2267, 2269, 2495, 2858, 3092, 3350, 3395, 3426, 3433]"
677,ten,"[158, 194, 278, 335, 511, 639, 675, 678, 947, 965, 971, 1075, 1236, 1300, 1445, 1457, 1502, 1788, 1893, 1924, 2001, 2155, 2241, 2345, 2575, 2586, 2869, 3091, 3162, 3244]"
678,end,"[158, 218, 278, 605, 639, 649, 710, 947, 1099, 1397, 1398, 1586, 1621, 1772, 1999, 2154, 2155, 2419, 2479, 2487, 2538, 2753, 3211, 3332, 3394]"
679,den,"[158, 184, 543, 599, 605, 668, 940, 1342, 1397, 1398, 1590, 1634, 1724, 2130, 2154, 2416, 2419, 2479, 2597, 2621, 2653, 2753, 2804]"
680,isp,"[159, 2012, 3467]"
681,rsi,"[159, 314, 483, 1483, 2031, 2614, 2706, 3046, 3089, 3244, 3311]"
682,$ra,"[160, 617, 908, 1312, 1735, 2182, 2190, 2191, 2259, 2438, 2500, 2531, 2921, 3261, 3338, 3340, 3384]"
683,ndo,"[160, 1099, 2438, 2531, 2921, 3107]"
684,dom,"[160, 486, 1722, 2438, 2531, 2921, 3107]"
685,om$,"[160, 486, 741, 1097, 2242, 3107]"
686,iab,"[161, 568, 1308, 1548, 1731, 1737, 2332, 2606, 3520]"
687,oba,"[162, 370, 378, 781]"
688,bab,"[162, 378, 2434]"
689,tri,"[163, 188, 432, 549, 640, 756, 1454, 1516, 1734, 1779, 1861, 1871, 1967, 2142, 2148, 2189, 2189, 2312, 2338, 2371, 2442, 2604, 2622, 2709, 3014, 3098, 3137, 3265, 3286, 3478]"
690,rib,"[163, 432, 1454, 1944, 1967, 2622, 3137]"
691,ibu,"[163, 432, 1454, 1967, 2622, 3137]"
692,but,"[163, 432, 1454, 1967, 2622, 3137]"
693,sef,[164]
694,efu,"[164, 1667]"
695,$bi,"[165, 391, 1241, 1561, 1572, 1630, 1713, 1728, 2064, 2428, 2431, 2503, 2545, 2700, 2729, 2870, 2978, 3010, 3141, 3336]"
696,bin,"[165, 773, 1033, 2253, 2339, 2423, 2503, 3010, 3427, 3522]"
697,ino,"[165, 209]"
698,mia,"[165, 2181]"
699,poi,"[166, 1021, 1271, 2198, 2230, 2805, 2852, 3028, 3313]"
700,ois,"[166, 2589]"
701,sso,"[166, 386, 736, 1232, 1474, 1511, 1985, 3031, 3123, 3124, 3302]"
702,son,"[166, 477, 561, 679, 736, 1379, 1537, 1555, 1752, 2232, 2475, 2542, 2577, 2626, 2878]"
703,$no,"[167, 188, 513, 559, 817, 1062, 1467, 1566, 1597, 1636, 1725, 1757, 1969, 2113, 2312, 2402, 2408, 2452, 2482, 2570, 2613, 2756, 2757, 2905, 2908, 2954, 3051, 3236, 3362, 3500]"
704,nor,"[167, 209, 1538, 1636, 1757, 2113, 2757]"
705,mal,"[167, 592, 816, 1538, 1578, 1795, 1799, 1799, 2409, 2450, 2593, 2699, 2757, 3186]"
706,xpo,"[168, 658, 847]"
707,one,"[168, 874, 1052, 1103, 1151, 2145, 2714, 2952]"
708,nen,"[168, 1103]"
709,tia,"[168, 554, 926, 971, 1129, 1266, 1380, 1414, 1549, 1676, 1748, 1789, 1892, 1927, 2146, 2435, 2606]"
710,nif,"[169, 866, 1641, 1945, 2455, 2674, 2842, 2843, 2901, 3168]"
711,ifo,"[169, 2455, 2843]"
712,$qu,"[171, 198, 457, 766, 1072, 2220, 2221, 2394, 2832, 2977, 3066, 3262]"
713,qua,"[171, 196, 198, 766, 862, 1872, 1949, 2095, 2394, 2899, 2977, 3262]"
714,ual,"[171, 198, 327, 405, 498, 827, 862, 1063, 1094, 1113, 1137, 1465, 1609, 1612, 1640, 1867, 1892, 2363, 2861, 2899, 3158]"
715,ali,"[171, 198, 401, 422, 488, 600, 862, 962, 986, 1030, 1202, 1235, 1316, 1345, 1465, 1537, 1578, 1631, 1640, 1738, 1767, 1867, 2300, 2370, 2495, 2521, 2542, 2574, 2757, 2861, 2918, 3195, 3391, 3392, 3395]"
716,$im,"[172, 229, 326, 337, 447, 591, 621, 794, 889, 997, 1020, 1225, 1432, 1666, 1812, 2162, 2224, 3016, 3159, 3343, 3436]"
717,imp,"[172, 190, 229, 326, 337, 591, 794, 889, 997, 1020, 1258, 1432, 1812, 2162, 2224, 2232, 2395, 2576, 3016, 3385, 3436]"
718,mpr,"[172, 633, 665, 794, 997, 1000, 2017, 2162, 2988]"
719,vem,"[172, 1370, 1625, 1942, 2069]"
720,$ha,"[173, 368, 939, 1106, 1248, 1450, 1953, 2504, 2638, 2943, 3011, 3036, 3049, 3105, 3387, 3420]"
721,nds,"[173, 278]"
722,ds-,[173]
723,s-o,"[173, 2896]"
724,-on,[173]
725,xpe,"[174, 312, 521, 929, 1443, 1565, 1566, 1619, 2425, 3256, 3365]"
726,rie,"[174, 694, 755, 797, 876, 1135, 1164, 1420, 1516, 1593, 1777, 1821, 2055, 2326, 2357, 2359, 2471, 2720, 2758, 2855, 2879, 2989, 3098, 3464, 3470]"
727,exc,"[175, 656, 2399, 2644, 3181]"
728,xce,"[175, 3181]"
729,cel,"[175, 1253, 2080, 2913, 3278]"
730,nd/,[176]
731,d/o,[176]
732,/or,[176]
733,or$,"[176, 218, 345, 602, 772, 887, 1060, 1099, 1120, 1155, 1291, 1474, 1581, 1732, 1765, 1985, 2152, 2158, 2385, 2462, 2548, 2575, 2610, 2794, 2887, 2983, 3031, 3106, 3108, 3123, 3125, 3153, 3170, 3191, 3253, 3302, 3373, 3390, 3476]"
734,$mi,"[177, 199, 209, 382, 885, 902, 1146, 1492, 1964, 2007, 2008, 2208, 2230, 2393, 2593, 2872, 2911, 2913]"
735,min,"[177, 209, 257, 263, 318, 377, 382, 425, 478, 728, 729, 776, 870, 1207, 1250, 1292, 1327, 1464, 1492, 1584, 1832, 1860, 1881, 1961, 1964, 2045, 2051, 2088, 2208, 2273, 2322, 2393, 2504, 2593, 2790, 2911, 2954, 3044, 3152, 3464, 3477, 3519]"
736,ini,"[177, 254, 257, 259, 377, 382, 435, 478, 595, 691, 729, 760, 973, 989, 1207, 1266, 1280, 1414, 1492, 1881, 2208, 2222, 2226, 2254, 2339, 2380, 2393, 2439, 2571, 2593, 2740, 3044, 3519]"
737,ab$,"[177, 178, 1837]"
738,$la,"[178, 550, 661, 674, 677, 774, 815, 1096, 1294, 1424, 1460, 1532, 1598, 1672, 2335, 2388, 2448, 2532, 2543, 2649, 2736, 2797, 2856, 2880, 3133, 3138, 3219, 3327, 3444]"
739,opt,"[179, 982, 1071, 1270, 1330, 2699, 3342, 3400, 3449]"
740,304,"[180, 2936]"
741,04$,"[180, 1853, 2101, 2779, 2830, 2836, 2916, 2936, 2939, 3037, 3090, 3268, 3314, 3531]"
742,top,"[181, 778, 2353, 2466, 2603, 2656, 2718, 2771, 3353]"
743,opi,"[181, 760, 790, 1674, 1694, 2466, 3353]"
744,pic,"[181, 1690, 1691, 1694, 3157, 3353]"
745,ude,"[182, 576, 837, 1739, 2297]"
746,de$,"[182, 433, 631, 837, 907, 1196, 1510, 1739, 1793, 2048, 2058, 2445, 3053, 3101, 3116, 3248]"
747,nfi,"[184, 1275, 1928, 2349, 2439, 2740, 3492]"
748,fid,"[184, 2846]"
749,rva,"[185, 2980, 3402]"
750,val,"[185, 272, 296, 396, 401, 402, 426, 690, 978, 1041, 1504, 1738, 2150, 2176, 2299, 2521, 3098, 3413]"
751,$hy,"[186, 2709, 2726, 3341]"
752,hyp,"[186, 2709, 2726]"
753,ypo,[186]
754,pot,"[186, 971, 2586]"
755,oth,"[186, 835, 1669, 2675, 3352]"
756,the,"[186, 306, 308, 492, 524, 803, 835, 892, 1116, 1231, 1463, 1539, 1669, 1751, 1751, 1820, 1927, 1933, 2285, 2483, 2570, 2756, 2783, 3281, 3384, 3409]"
757,hes,"[186, 492, 1820]"
758,esi,"[186, 349, 414, 492, 689, 1622, 1810, 1820, 2262, 2449, 2518]"
759,non,"[188, 513, 559, 1062, 1467, 1566, 1597, 1603, 1878, 1969, 2113, 2312, 2402, 2408, 2452, 2482, 2613, 2905, 2908, 3208, 3236, 3362, 3500]"
760,on-,"[188, 232, 513, 551, 559, 841, 1062, 1157, 1467, 1566, 1597, 1750, 1969, 2113, 2399, 2402, 2482, 2560, 2613, 2905, 2908, 3236, 3362, 3365, 3383, 3500]"
761,n-p,"[188, 513, 1750, 2626]"
762,-pa,"[188, 1647]"
763,ara,"[188, 204, 309, 469, 1600, 1644, 1871, 2234, 2267, 2269, 2312, 2410, 2633, 2738, 3092, 3283]"
764,ram,"[188, 215, 318, 734, 1464, 1688, 1871, 2267, 2279, 2306, 2312, 2368, 2736, 2802, 2889, 3063, 3146, 3303, 3464]"
765,etr,"[188, 322, 756, 1352, 1734, 1871, 2142, 2189, 2283, 2312, 2371, 2442, 2538, 2604, 2709, 2957, 3098]"
766,ric,"[188, 227, 624, 756, 1050, 1525, 1734, 1743, 1779, 1861, 1871, 1966, 2142, 2189, 2229, 2312, 2340, 2341, 2371, 2430, 2442, 2709, 2855, 3427]"
767,orr,"[189, 2050, 2597, 3004, 3309]"
768,rre,"[189, 282, 1035, 1122, 1213, 1386, 1409, 2050, 2397, 2597, 2634, 3004, 3064, 3266, 3309]"
769,rel,"[189, 250, 265, 321, 458, 470, 525, 574, 1040, 1095, 1122, 1519, 1737, 1929, 2026, 2032, 2050, 2356, 2620, 2630, 2821, 3021, 3022, 3300, 3451]"
770,ela,"[189, 250, 321, 458, 470, 525, 574, 1040, 1122, 2026, 2040, 2050, 2630, 2834, 3021, 3022, 3285, 3300]"
771,sim,"[190, 373, 819, 1303, 2232, 2395, 2537, 2576, 3463]"
772,mpl,"[190, 337, 376, 392, 522, 541, 552, 552, 591, 636, 650, 742, 748, 889, 967, 1020, 1025, 1114, 1154, 1159, 1205, 1258, 1569, 2224, 2241, 2361, 2395, 2530, 2576, 2673, 2806, 2996, 3033, 3059, 3091, 3385]"
773,ple,"[190, 195, 337, 376, 392, 522, 636, 650, 666, 742, 748, 889, 1020, 1159, 1205, 1258, 2000, 2035, 2102, 2241, 2338, 2361, 2395, 2530, 2576, 2806, 2996, 3059, 3091, 3342, 3385]"
774,$li,"[191, 468, 497, 568, 850, 1057, 1068, 1076, 1082, 1115, 1201, 1446, 1489, 1543, 1559, 1771, 1791, 1894, 1929, 2236, 2350, 2584, 3034, 3257, 3398, 3467]"
775,ine,"[191, 425, 467, 478, 771, 773, 776, 862, 870, 1012, 1126, 1230, 1234, 1276, 1360, 1467, 1512, 1811, 1876, 2236, 2356, 2366, 2384, 2403, 2452, 2477, 2513, 2647, 2685, 2688, 3079, 3150, 3333, 3345, 3372, 3383, 3396, 3456, 3501]"
776,nea,"[191, 1467, 1811, 1876, 2366, 2452, 2515, 3475]"
777,reg,"[192, 353, 444, 553, 842, 879, 1015, 1124, 1497, 1650, 1762, 2107, 2517, 2539, 2741, 2910, 3266]"
778,egr,"[192, 361, 369, 770, 980, 992, 1246, 2143, 2539, 3234]"
779,gre,"[192, 353, 555, 700, 1349, 1428, 1557, 1746, 2436, 2539, 3055, 3225]"
780,xte,"[194, 278, 537, 1300, 1788]"
781,ens,"[194, 558, 850, 1000, 1077, 1160, 1300, 1528, 1663, 1700, 1788, 2017, 2416, 2573, 2575, 2587, 2740, 2869, 2956, 3190, 3233, 3373, 3390, 3391, 3392, 3393, 3485]"
782,lti,"[195, 214, 488, 526, 654, 954, 995, 999, 1454, 1665, 1817, 2000, 2199, 2332, 2336, 2366, 2529, 2678, 2682, 2903, 2956, 3049, 3068, 3233, 3302, 3304, 3373, 3440, 3445, 3487]"
783,tip,"[195, 2000, 2199, 2336, 3302]"
784,ipl,"[195, 467, 666, 995, 2000, 2199, 2336, 2338]"
785,chi,"[196, 1357, 1435, 1541, 1545, 1625, 1648, 1855, 1861, 2248, 2485, 2507, 2513, 2992, 3148, 3177, 3294, 3335]"
786,hi-,[196]
787,i-s,"[196, 2529, 3301, 3373]"
788,-sq,[196]
789,squ,"[196, 1872]"
790,uar,"[196, 1872, 2654]"
791,mis,"[199, 1713, 1714, 2065, 2213, 2576, 2872, 2913, 3400, 3442]"
792,isu,"[199, 999, 1892, 2861, 3158]"
793,sof,[200]
794,oft,"[200, 1075]"
795,ftw,[200]
796,twa,[200]
797,war,"[200, 219, 367, 560, 1046, 1148, 1244, 1267, 1376, 1425, 2120, 2333, 2801, 3036, 3165, 3171, 3291, 3404]"
798,231,[201]
799,313,"[201, 397, 1304, 1678, 1679, 1684, 2451, 2946, 3069]"
800,13$,"[201, 397, 1304, 1863, 1946, 2946]"
801,tre,"[202, 205, 206, 388, 710, 1250, 1395, 1657, 1668, 1983, 1985, 2167, 2334, 2523, 2538, 3010, 3029, 3262]"
802,ren,"[202, 205, 206, 207, 282, 338, 710, 853, 1035, 1117, 1129, 1213, 1362, 1380, 1395, 1455, 1549, 1647, 1685, 1700, 1798, 1803, 1906, 1927, 2397, 2448, 2538, 2606, 3064, 3165, 3332]"
803,ene,"[202, 205, 206, 207, 346, 565, 571, 725, 842, 957, 1306, 1352, 1362, 1449, 1573, 2241, 2295, 2381, 2398, 2453, 2495, 2601, 2959, 3001, 3038, 3091, 3108, 3144, 3165, 3196, 3228, 3271, 3274, 3395]"
804,neu,"[202, 205, 206, 207, 389, 1044, 1575, 1579, 1580, 1711, 1807, 1826, 1882, 1883, 1886, 1937, 2024, 2049, 2084, 2854]"
805,eur,"[202, 205, 206, 207, 389, 1575, 1579, 1580, 1711, 1807, 1826, 1882, 1883, 1886, 1937, 1979, 2024, 2049, 2084, 2663, 3422]"
806,uri,"[202, 330, 344, 505, 1610, 1979, 2359, 2640, 2989, 3048, 3080, 3087, 3422]"
807,iet,"[203, 1055, 1420, 2127, 2758]"
808,ety,"[203, 934, 948, 2127, 2758]"
809,har,"[204, 484, 1011, 1281, 1693, 2024, 2084, 2633, 2943, 3036, 3105, 3209, 3420]"
810,rac,"[204, 249, 670, 808, 883, 1212, 1321, 1365, 1556, 1828, 2020, 2228, 2440, 2444, 2534, 2633, 3008, 3056, 3115, 3339, 3381, 3538]"
811,cte,"[204, 312, 914, 1179, 1761, 2443, 2633]"
812,ur$,"[205, 234, 550, 1819, 1916, 2126, 2491, 2516, 2637]"
813,rsh,"[206, 207, 244, 1139, 1420, 2498]"
814,shi,"[206, 207, 244, 321, 1081, 1139, 1171, 1420, 2572, 3011, 3021]"
815,hip,"[206, 207, 244, 321, 1139, 1171, 1420, 3021, 3148]"
816,ip$,"[206, 207, 244, 321, 640, 1139, 1171, 1420, 3021, 3148, 3326]"
817,apr,"[207, 1888]"
818,wom,[208]
819,oma,"[208, 1027, 1722, 2406, 2813, 3186, 3410]"
820,ori,"[209, 394, 735, 876, 1135, 1164, 1525, 1741, 1743, 1777, 1874, 1966, 2045, 2055, 2083, 2088, 2183, 2369, 2423, 2430, 2498, 2786, 3269, 3312, 3358, 3427, 3464, 3470, 3506]"
821,rit,"[209, 330, 335, 409, 544, 563, 765, 1303, 1610, 1843, 1859, 2188, 2196, 2369, 2374, 2541, 2707, 2741, 2803, 3230, 3234, 3269, 3312]"
822,fai,"[210, 3310]"
823,ail,"[210, 273, 896, 1426, 3132, 3310]"
824,ilu,[210]
825,lur,[210]
826,$ec,"[211, 756, 796, 1088, 1297, 1968]"
827,dev,"[212, 333, 790, 1560, 1998, 2309]"
828,elo,"[212, 333, 790, 1560, 2267, 2658]"
829,lop,"[212, 333, 790, 1560, 2658]"
830,opm,"[212, 1560]"
831,pme,"[212, 1098, 1560]"
832,egy,"[213, 2435]"
833,rog,"[215, 1428, 1464, 1746, 2802, 3063, 3196, 3303, 3464]"
834,ogr,"[215, 479, 1428, 1464, 1746, 2267, 2306, 2781, 2782, 2802, 3007, 3063, 3259, 3303, 3434, 3464]"
835,am$,"[215, 473, 1835, 2267, 2279, 2306, 2736, 3029]"
836,tep,"[216, 1647]"
837,ep$,"[216, 1834]"
838,mov,"[217, 1370, 3413]"
839,dea,"[218, 220, 406, 1316, 1588, 2071, 2401, 2402, 2461, 3403]"
840,eav,"[218, 2067, 2069]"
841,avo,[218]
842,vor,"[218, 1645]"
843,orw,[219]
844,rwa,[219]
845,ard,"[219, 266, 560, 939, 1008, 1015, 1148, 1267, 1376, 1450, 1775, 2300, 2613, 2801, 3036, 3105, 3420]"
846,rd$,"[219, 266, 560, 677, 693, 939, 1267, 2613, 2801, 3420]"
847,$id,"[220, 406, 543, 1342, 1634, 2461, 2621]"
848,eat,"[220, 400, 533, 1349, 1350, 1400, 1588, 1657, 1758, 1811, 1875, 2567]"
849,232,"[221, 2383, 2386]"
850,320,"[221, 1128, 1322, 2218, 2486]"
851,20$,"[221, 1128, 1322, 1501, 1868, 2218, 2441, 2486, 3015]"
852,$ev,"[222, 237, 402, 426, 599, 690, 911, 978, 1482, 1577, 1724, 1942, 1957, 2187, 3019, 3378]"
853,evo,"[222, 1577, 1942, 1957, 3378]"
854,vol,"[222, 225, 501, 1141, 1577, 1942, 2268, 3378]"
855,seg,[223]
856,egm,[223]
857,gme,"[223, 1975]"
858,pos,"[224, 283, 658, 810, 1258, 1415, 1703, 1919, 1950, 2010, 2121, 2200, 2286, 2296, 2364, 2392, 2527, 2648, 2904, 3006, 3217, 3358, 3361, 3362]"
859,osi,"[224, 235, 810, 1367, 1889, 2200, 2286, 2392, 3217, 3340]"
860,oni,"[224, 328, 735, 1602, 1752, 1878, 1904, 1939, 1951, 1980, 2434, 2943, 3175, 3182, 3399, 3474]"
861,inv,"[225, 354, 496, 501, 527, 612, 1053, 1476, 1777, 2081, 2201, 2454, 2706, 2725]"
862,nvo,"[225, 501]"
863,rom,"[228, 882, 1808, 3410]"
864,omo,"[228, 882, 2294, 2379, 2379, 2466, 2601, 2608, 2764, 2771, 2959, 3220, 3220, 3375, 3424, 3460]"
865,mot,"[228, 239, 882, 1534, 1544, 1581, 1615, 1616, 1620, 2031, 2466, 2661, 2771, 3490]"
866,oti,"[228, 239, 554, 882, 1534, 1544, 1615, 1616, 1620, 1725, 2031, 2221, 2661, 2708, 2728, 3412]"
867,mpo,"[229, 1103, 1317, 1432, 2192, 2200, 2392, 3361, 3362, 3433]"
868,ant,"[229, 265, 420, 678, 766, 823, 866, 1026, 1046, 1289, 1292, 1366, 1425, 1666, 1860, 1962, 1986, 2130, 2159, 2203, 2205, 2227, 2454, 2477, 2510, 2620, 2725, 2822, 2855, 2977, 3061, 3120, 3375, 3477]"
869,tal,"[230, 299, 319, 412, 422, 906, 1055, 1328, 1560, 1565, 1566, 1685, 1798, 1843, 2029, 2136, 2223, 2479, 2894]"
870,n-m,"[232, 551, 1157, 2482]"
871,-ma,"[232, 551, 1157]"
872,233,"[233, 248]"
873,336,"[233, 660, 680, 932, 1377, 2508]"
874,36$,"[233, 932, 1377, 1684, 3318, 3329]"
875,$be,"[234, 316, 417, 565, 836, 899, 1060, 1306, 1745, 2067, 2069, 2324, 2488, 3350, 3473]"
