id,gram,termID
40,$re,"[9, 10, 26, 40, 48, 75, 113, 143, 145, 152, 155, 164, 166, 210, 225, 238, 256, 324, 368, 377, 379, 388, 397, 401, 407, 416, 422, 475, 507, 516, 541, 550, 625, 632, 646, 655, 658, 670, 678, 685, 692, 716, 719, 757, 759, 761, 763, 770, 776, 783, 797, 804, 815, 816, 821, 824, 830, 842, 859, 876, 897, 908, 928, 929, 936, 957, 980, 1022, 1042, 1047, 1056, 1105, 1127, 1185, 1221, 1236, 1238, 1284, 1309, 1322, 1327, 1366, 1385, 1396, 1397, 1402, 1413, 1422, 1426, 1451, 1454, 1461, 1463, 1470, 1526, 1533, 1534, 1558, 1607, 1612, 1629, 1638, 1659, 1696, 1697, 1701, 1708, 1722, 1734, 1754, 1763, 1776, 1785, 1797, 1798, 1801, 1842, 1855, 1887, 1894, 1904, 1919, 1930, 1947, 1949, 1978, 1994, 2002, 2005, 2028, 2041, 2075, 2078, 2087, 2092, 2100, 2106, 2135, 2152, 2188, 2211, 2222, 2242, 2243, 2251, 2254, 2282, 2294, 2317, 2352, 2426, 2431, 2438, 2441, 2450, 2486, 2494, 2504, 2505, 2583, 2652, 2656, 2668, 2674, 2713, 2715, 2735, 2757, 2759, 2768, 2845, 2852, 2890, 2913, 2919, 2923, 2928, 2938, 2948, 2997, 3002, 3048, 3068, 3076, 3108, 3130, 3135, 3139, 3140, 3144, 3149, 3158, 3169, 3194, 3195, 3216, 3223, 3261, 3266, 3299, 3312, 3327, 3416, 3424, 3434, 3442, 3449, 3470, 3483, 3500, 3528, 3572, 3574, 3611, 3623, 3625, 3628, 3630, 3652, 3681, 3719, 3723, 3762, 3773, 3799, 3801, 3805, 3824, 3849, 3877, 3885, 3893, 3901, 3904, 3906, 3933, 3975, 4000, 4001, 4053, 4058, 4062, 4073, 4081, 4084, 4094, 4096, 4103, 4137, 4204, 4229, 4250, 4256, 4258, 4259, 4264, 4266, 4291, 4313, 4323, 4325, 4326, 4350, 4368, 4379, 4387, 4418, 4468, 4478, 4496, 4518, 4526, 4547, 4558, 4651, 4718, 4757, 4774, 4776, 4779, 4789, 4794, 4828, 4851, 4857, 4876, 4884, 4898, 4911, 4923, 4959, 4960, 4987, 5026, 5027, 5062, 5101, 5102, 5121, 5123, 5161, 5180, 5195, 5205, 5243, 5249, 5276, 5290, 5304, 5325, 5338, 5354, 5366, 5374, 5377, 5387, 5423, 5454, 5536, 5551, 5552, 5558, 5602, 5609, 5654, 5661, 5678, 5704, 5708, 5721, 5770, 5776, 5808, 5821, 5823, 5908, 5922, 5934, 5953, 5979, 5980, 5983, 5984, 6020, 6030, 6031, 6050, 6073, 6077, 6117, 6134, 6136, 6199, 6243, 6253, 6289, 6294, 6330, 6338, 6362, 6372, 6394, 6404, 6434, 6441, 6461, 6509, 6531, 6543, 6585, 6609, 6647, 6650, 6692, 6700, 6724, 6735, 6763, 6772, 6815, 6847, 6858, 6859, 6865, 6871, 6876, 6929, 6991, 7047, 7080, 7081, 7089, 7091, 7101, 7105, 7157, 7207, 7212, 7223, 7231, 7232, 7236, 7357, 7366, 7402, 7447, 7456, 7464, 7465, 7469, 7500, 7504, 7533, 7548, 7584, 7598, 7673, 7695, 7733, 7743, 7774, 7778, 7787, 7791, 7807, 7823, 7848, 7875, 7876, 7878, 7956, 7968, 7980, 7992, 8010, 8035, 8086, 8109, 8185, 8188, 8203, 8219, 8269, 8278, 8308, 8318, 8338, 8344, 8366, 8379, 8380, 8425, 8428, 8435, 8473, 8495, 8553, 8581, 8607, 8623, 8655, 8657, 8674, 8684, 8687, 8691, 8696, 8729, 8780, 8789, 8791, 8834, 8869, 8875, 8877, 8890, 8896, 8907, 8912, 8926, 8929, 8973, 8996, 9087, 9112, 9115, 9120, 9145, 9159, 9230, 9248, 9270, 9272, 9281, 9326, 9352, 9359, 9441, 9495, 9503, 9508, 9510, 9520, 9531, 9555, 9586, 9657, 9688, 9699, 9725, 9773, 9781, 9797, 9798, 9861, 9883, 9929, 9936, 9947, 9957, 9962, 9969, 9976, 10037, 10045, 10106, 10108, 10116, 10121, 10132, 10133, 10157, 10179, 10185, 10237, 10261, 10283, 10357, 10381, 10386, 10394, 10396, 10400, 10484, 10510, 10543, 10546, 10587, 10593, 10594, 10600, 10604, 10673, 10684, 10695, 10699, 10702, 10711, 10717, 10744, 10789, 10806, 10810, 10828, 10901, 10903, 10904, 10914, 10964, 10966, 10994, 11059, 11065, 11102, 11115, 11118, 11128, 11205, 11212, 11229, 11255, 11257, 11263, 11267, 11293, 11305, 11309, 11310, 11341, 11425, 11427, 11498, 11506, 11512, 11528, 11537, 11557, 11611, 11677, 11694, 11749, 11764, 11804, 11824, 11834, 11885, 11908, 11917, 11926, 12013, 12036, 12043, 12048, 12060, 12067, 12095, 12104, 12111, 12123, 12129, 12142, 12144, 12186, 12211, 12239, 12248, 12260, 12284, 12304, 12305, 12369, 12401, 12402, 12429, 12466, 12477, 12525, 12551, 12567, 12568, 12572, 12577, 12614, 12632, 12700, 12754]"
41,rep,"[9, 26, 40, 48, 166, 475, 550, 589, 816, 1182, 1221, 1236, 1238, 1413, 1422, 1451, 1463, 1734, 2078, 2152, 2222, 2317, 2674, 2938, 3144, 3299, 3483, 3611, 3681, 3885, 3901, 4096, 4923, 4987, 5325, 5450, 5536, 5678, 6030, 6289, 6372, 6404, 6543, 6994, 7105, 7148, 7447, 8278, 8279, 8338, 8340, 8553, 8922, 8949, 9277, 9281, 9936, 10357, 10394, 10594, 11115, 11267, 11427, 11544, 11557, 11767, 12239, 12248]"
42,epo,"[9, 166, 550, 1933, 2078, 3686, 3784, 4728, 5007, 5136, 5145, 6289, 6404, 7418, 10840, 11115, 11942]"
43,por,"[9, 112, 123, 166, 288, 550, 954, 967, 986, 1005, 1074, 1267, 1460, 1621, 1635, 1717, 1744, 1813, 1906, 1951, 2024, 2057, 2078, 2307, 2596, 2880, 3655, 3802, 3806, 3960, 3966, 4052, 4287, 4423, 4667, 4780, 4919, 5044, 5677, 6289, 6350, 6404, 6545, 6560, 6685, 6894, 7089, 7091, 7377, 8372, 8474, 8475, 8509, 8520, 8809, 9106, 9206, 9365, 9844, 10441, 10777, 10943, 11038, 11078, 11315, 11717, 11816, 11942, 12533, 12554, 12583]"
44,ort,"[9, 123, 166, 288, 298, 409, 550, 954, 986, 1074, 1158, 1184, 1267, 1460, 1635, 1717, 1744, 1813, 1906, 1923, 1940, 1951, 2024, 2057, 2078, 2307, 2325, 2411, 2596, 2880, 2959, 2979, 3145, 3318, 3357, 3655, 3692, 3802, 3806, 3861, 3935, 3936, 3960, 4252, 4324, 4526, 4780, 4791, 4862, 4919, 4976, 5211, 5677, 5893, 5931, 5988, 6150, 6289, 6350, 6355, 6404, 6519, 6545, 6560, 6685, 6832, 6891, 7417, 7459, 7532, 7587, 7661, 7664, 7690, 7700, 7941, 8110, 8256, 8474, 8509, 8520, 8809, 9007, 9069, 9106, 9206, 9365, 9590, 9803, 9844, 10353, 10777, 10817, 10909, 10943, 10988, 11038, 11365, 11432, 11471, 11676, 11696, 11717, 11942, 12095, 12204, 12310, 12433, 12533, 12554, 12583, 12733]"
45,rte,"[9, 54, 550, 823, 965, 1635, 1744, 1782, 1906, 1991, 2024, 2307, 2332, 2557, 3145, 3198, 3245, 3481, 4039, 4780, 4974, 5144, 5382, 5893, 6289, 6417, 6545, 6778, 6891, 7190, 7417, 7587, 7647, 7690, 7810, 7872, 7924, 8127, 8284, 8809, 10808, 11166, 11365, 11416, 11654, 11996, 12433]"
46,ted,"[9, 211, 215, 305, 325, 380, 421, 457, 467, 475, 492, 508, 617, 682, 696, 743, 745, 763, 783, 786, 813, 814, 821, 898, 905, 944, 955, 965, 1162, 1194, 1217, 1379, 1409, 1461, 1512, 1530, 1532, 1563, 1596, 1601, 1610, 1744, 1752, 1782, 1807, 1812, 1824, 1825, 1906, 1953, 2030, 2033, 2061, 2154, 2187, 2275, 2306, 2307, 2319, 2335, 2348, 2390, 2391, 2409, 2432, 2437, 2462, 2486, 2569, 2620, 2681, 2729, 2789, 2818, 2859, 2875, 2926, 2930, 3062, 3110, 3131, 3144, 3145, 3226, 3289, 3297, 3304, 3327, 3344, 3370, 3406, 3409, 3416, 3430, 3436, 3447, 3493, 3503, 3512, 3585, 3671, 3756, 3812, 3813, 3819, 3820, 3833, 3878, 3879, 3893, 3897, 3899, 3900, 3969, 4008, 4035, 4056, 4105, 4165, 4179, 4193, 4205, 4241, 4257, 4304, 4335, 4344, 4388, 4405, 4418, 4445, 4447, 4487, 4539, 4594, 4627, 4635, 4645, 4651, 4692, 4704, 4711, 4728, 4789, 4790, 4799, 4814, 4837, 4974, 4989, 5049, 5087, 5128, 5132, 5250, 5360, 5373, 5382, 5412, 5432, 5436, 5455, 5471, 5486, 5531, 5534, 5536, 5572, 5631, 5636, 5688, 5697, 5699, 5702, 5825, 5858, 5867, 5870, 5894, 5939, 5944, 5966, 6003, 6007, 6015, 6068, 6136, 6140, 6257, 6268, 6285, 6289, 6371, 6412, 6417, 6432, 6443, 6450, 6479, 6508, 6546, 6566, 6684, 6698, 6721, 6723, 6734, 6778, 6844, 6905, 7050, 7069, 7086, 7119, 7176, 7205, 7258, 7344, 7366, 7377, 7437, 7449, 7533, 7587, 7588, 7634, 7707, 7751, 7797, 7895, 7945, 7954, 7995, 8020, 8045, 8056, 8118, 8121, 8127, 8135, 8145, 8216, 8230, 8293, 8336, 8344, 8356, 8451, 8457, 8466, 8535, 8588, 8594, 8618, 8622, 8651, 8716, 8717, 8776, 8809, 8818, 8869, 8878, 8930, 9057, 9167, 9179, 9194, 9299, 9317, 9352, 9393, 9495, 9496, 9500, 9577, 9593, 9607, 9617, 9632, 9636, 9649, 9670, 9759, 9791, 9982, 10065, 10173, 10210, 10223, 10254, 10317, 10345, 10376, 10384, 10389, 10408, 10446, 10482, 10552, 10562, 10598, 10604, 10605, 10623, 10720, 10721, 10754, 10786, 10792, 10800, 10801, 10824, 10836, 10846, 10887, 10958, 11003, 11030, 11043, 11145, 11159, 11160, 11298, 11362, 11393, 11445, 11495, 11567, 11582, 11712, 11749, 11877, 11940, 11968, 11996, 12014, 12081, 12181, 12281, 12396, 12433, 12443, 12503, 12634]"
47,ed$,"[9, 28, 39, 70, 74, 96, 104, 117, 118, 121, 137, 139, 143, 148, 149, 151, 174, 185, 211, 215, 267, 279, 291, 297, 305, 325, 335, 336, 340, 344, 380, 385, 392, 401, 408, 421, 454, 457, 467, 471, 475, 479, 492, 507, 508, 512, 589, 598, 602, 617, 622, 632, 636, 644, 657, 680, 682, 685, 696, 706, 721, 743, 745, 750, 763, 771, 774, 783, 786, 791, 813, 814, 821, 827, 839, 854, 856, 868, 879, 887, 897, 898, 900, 905, 911, 929, 944, 955, 957, 958, 965, 972, 987, 989, 1010, 1011, 1020, 1021, 1022, 1036, 1051, 1118, 1125, 1138, 1152, 1162, 1163, 1164, 1174, 1175, 1178, 1191, 1194, 1204, 1206, 1213, 1217, 1236, 1238, 1248, 1250, 1256, 1260, 1261, 1277, 1278, 1291, 1302, 1311, 1321, 1328, 1336, 1338, 1354, 1360, 1365, 1367, 1373, 1377, 1378, 1379, 1396, 1403, 1408, 1409, 1410, 1413, 1414, 1415, 1451, 1461, 1465, 1466, 1484, 1500, 1512, 1520, 1522, 1527, 1530, 1531, 1532, 1534, 1552, 1560, 1563, 1575, 1593, 1596, 1600, 1601, 1607, 1610, 1612, 1613, 1618, 1619, 1627, 1628, 1647, 1680, 1685, 1691, 1693, 1698, 1716, 1744, 1752, 1776, 1778, 1781, 1782, 1785, 1807, 1812, 1824, 1825, 1870, 1886, 1891, 1906, 1910, 1912, 1913, 1919, 1920, 1929, 1930, 1934, 1939, 1953, 1954, 1980, 1982, 2001, 2015, 2030, 2033, 2035, 2039, 2049, 2061, 2098, 2100, 2105, 2106, 2139, 2154, 2161, 2163, 2175, 2187, 2190, 2194, 2197, 2209, 2212, 2228, 2231, 2241, 2247, 2248, 2251, 2256, 2259, 2275, 2289, 2291, 2304, 2306, 2307, 2319, 2321, 2324, 2330, 2333, 2335, 2344, 2348, 2350, 2353, 2359, 2366, 2372, 2373, 2385, 2390, 2391, 2394, 2405, 2409, 2432, 2437, 2452, 2453, 2454, 2458, 2459, 2460, 2462, 2482, 2486, 2489, 2549, 2556, 2558, 2569, 2580, 2603, 2607, 2610, 2620, 2641, 2650, 2655, 2668, 2673, 2679, 2681, 2686, 2695, 2700, 2713, 2729, 2740, 2745, 2748, 2762, 2777, 2789, 2790, 2798, 2801, 2811, 2815, 2818, 2831, 2850, 2859, 2874, 2875, 2878, 2879, 2890, 2905, 2906, 2907, 2926, 2930, 2938, 2977, 3008, 3009, 3018, 3036, 3047, 3062, 3063, 3088, 3110, 3119, 3122, 3131, 3144, 3145, 3146, 3157, 3169, 3173, 3175, 3178, 3181, 3194, 3198, 3211, 3226, 3235, 3245, 3252, 3258, 3267, 3271, 3284, 3289, 3297, 3298, 3302, 3304, 3305, 3310, 3327, 3328, 3338, 3344, 3349, 3362, 3370, 3372, 3375, 3406, 3409, 3416, 3419, 3430, 3436, 3440, 3444, 3445, 3447, 3449, 3470, 3487, 3491, 3492, 3493, 3503, 3505, 3512, 3529, 3534, 3536, 3546, 3559, 3564, 3568, 3571, 3574, 3583, 3585, 3599, 3620, 3628, 3638, 3649, 3664, 3671, 3704, 3736, 3737, 3745, 3748, 3756, 3763, 3770, 3772, 3778, 3782, 3797, 3803, 3811, 3812, 3813, 3817, 3819, 3820, 3824, 3833, 3851, 3860, 3877, 3878, 3879, 3885, 3888, 3893, 3895, 3897, 3899, 3900, 3908, 3926, 3930, 3933, 3961, 3969, 3990, 3992, 3993, 4008, 4035, 4040, 4045, 4056, 4079, 4093, 4104, 4105, 4113, 4130, 4137, 4138, 4146, 4150, 4154, 4158, 4165, 4179, 4183, 4186, 4193, 4202, 4219, 4221, 4222, 4227, 4229, 4241, 4257, 4263, 4295, 4303, 4304, 4310, 4317, 4319, 4320, 4335, 4344, 4355, 4368, 4370, 4372, 4373, 4388, 4397, 4398, 4399, 4405, 4418, 4419, 4425, 4433, 4445, 4447, 4464, 4483, 4485, 4501, 4518, 4521, 4522, 4532, 4533, 4539, 4547, 4559, 4560, 4589, 4592, 4594, 4602, 4620, 4627, 4629, 4635, 4644, 4645, 4651, 4668, 4671, 4672, 4688, 4689, 4692, 4702, 4704, 4711, 4713, 4724, 4726, 4728, 4735, 4753, 4766, 4769, 4777, 4789, 4790, 4793, 4798, 4799, 4811, 4814, 4830, 4835, 4837, 4844, 4853, 4882, 4898, 4901, 4904, 4905, 4921, 4922, 4965, 4969, 4974, 4980, 4989, 5002, 5014, 5015, 5027, 5041, 5048, 5049, 5050, 5054, 5055, 5078, 5087, 5105, 5108, 5123, 5128, 5132, 5143, 5149, 5161, 5204, 5226, 5238, 5242, 5245, 5250, 5265, 5277, 5290, 5339, 5343, 5344, 5347, 5351, 5353, 5359, 5360, 5361, 5364, 5365, 5366, 5367, 5368, 5373, 5376, 5382, 5412, 5426, 5432, 5433, 5436, 5455, 5471, 5486, 5489, 5495, 5501, 5531, 5534, 5551, 5570, 5572, 5592, 5594, 5595, 5604, 5619, 5621, 5631, 5636, 5638, 5656, 5662, 5686, 5688, 5697, 5699, 5702, 5712, 5716, 5722, 5746, 5756, 5784, 5788, 5794, 5799, 5800, 5813, 5835, 5842, 5850, 5858, 5860, 5870, 5884, 5894, 5914, 5919, 5932, 5936, 5937, 5939, 5941, 5944, 5951, 5953, 5966, 5975, 5977, 5978, 5979, 5980, 5999, 6003, 6007, 6008, 6015, 6022, 6033, 6036, 6044, 6045, 6059, 6062, 6068, 6077, 6097, 6103, 6115, 6131, 6136, 6137, 6140, 6145, 6161, 6168, 6170, 6236, 6243, 6249, 6257, 6264, 6268, 6285, 6324, 6327, 6328, 6338, 6348, 6358, 6368, 6371, 6384, 6398, 6412, 6417, 6432, 6443, 6450, 6465, 6475, 6479, 6480, 6491, 6508, 6509, 6513, 6546, 6553, 6561, 6566, 6579, 6633, 6636, 6641, 6661, 6684, 6692, 6698, 6701, 6721, 6723, 6731, 6734, 6735, 6736, 6773, 6778, 6796, 6812, 6844, 6845, 6852, 6855, 6857, 6877, 6883, 6922, 6938, 6940, 6955, 6966, 6970, 6973, 7000, 7001, 7022, 7028, 7030, 7031, 7032, 7033, 7050, 7069, 7086, 7118, 7119, 7124, 7126, 7139, 7149, 7151, 7173, 7176, 7177, 7191, 7203, 7205, 7212, 7217, 7234, 7258, 7261, 7264, 7314, 7321, 7326, 7344, 7366, 7370, 7377, 7391, 7417, 7420, 7437, 7449, 7493, 7502, 7503, 7516, 7518, 7533, 7535, 7536, 7549, 7552, 7587, 7588, 7611, 7634, 7657, 7685, 7696, 7700, 7707, 7712, 7713, 7750, 7751, 7779, 7797, 7822, 7823, 7829, 7831, 7860, 7862, 7876, 7892, 7895, 7896, 7902, 7914, 7915, 7934, 7945, 7954, 7990, 7995, 8003, 8007, 8012, 8014, 8015, 8020, 8037, 8040, 8041, 8044, 8045, 8056, 8059, 8062, 8068, 8089, 8109, 8112, 8117, 8118, 8119, 8121, 8124, 8127, 8128, 8129, 8135, 8139, 8145, 8189, 8200, 8201, 8204, 8216, 8219, 8226, 8230, 8233, 8236, 8239, 8240, 8241, 8242, 8252, 8293, 8336, 8342, 8344, 8352, 8353, 8356, 8374, 8380, 8386, 8407, 8414, 8420, 8448, 8451, 8457, 8466, 8472, 8489, 8518, 8519, 8531, 8535, 8588, 8589, 8594, 8610, 8613, 8614, 8618, 8622, 8629, 8651, 8714, 8716, 8717, 8773, 8776, 8780, 8809, 8813, 8818, 8846, 8850, 8851, 8860, 8869, 8870, 8874, 8878, 8886, 8887, 8908, 8913, 8923, 8924, 8930, 8947, 8968, 8996, 8997, 9005, 9009, 9016, 9034, 9036, 9038, 9046, 9057, 9090, 9091, 9096, 9119, 9124, 9131, 9140, 9167, 9171, 9179, 9193, 9194, 9202, 9204, 9207, 9210, 9227, 9233, 9247, 9250, 9258, 9273, 9295, 9299, 9317, 9337, 9339, 9342, 9346, 9352, 9353, 9384, 9388, 9393, 9399, 9401, 9420, 9421, 9433, 9445, 9449, 9454, 9459, 9461, 9469, 9495, 9496, 9497, 9499, 9500, 9517, 9557, 9561, 9567, 9575, 9577, 9589, 9593, 9607, 9617, 9620, 9632, 9636, 9639, 9649, 9655, 9656, 9657, 9669, 9670, 9675, 9684, 9706, 9721, 9725, 9759, 9760, 9784, 9790, 9791, 9823, 9863, 9865, 9866, 9867, 9915, 9922, 9934, 9973, 9975, 9980, 9992, 9997, 10006, 10012, 10026, 10027, 10031, 10034, 10035, 10052, 10053, 10055, 10065, 10066, 10074, 10084, 10091, 10094, 10114, 10150, 10163, 10171, 10173, 10176, 10187, 10199, 10207, 10210, 10221, 10222, 10223, 10238, 10240, 10254, 10260, 10269, 10295, 10316, 10317, 10344, 10345, 10348, 10355, 10361, 10364, 10376, 10377, 10384, 10389, 10399, 10407, 10408, 10418, 10431, 10446, 10458, 10465, 10482, 10491, 10498, 10507, 10510, 10523, 10524, 10530, 10536, 10540, 10548, 10550, 10552, 10556, 10562, 10569, 10570, 10580, 10584, 10598, 10604, 10605, 10623, 10626, 10644, 10672, 10688, 10689, 10702, 10707, 10718, 10720, 10721, 10737, 10754, 10785, 10786, 10792, 10801, 10804, 10807, 10815, 10816, 10824, 10825, 10828, 10830, 10836, 10840, 10846, 10848, 10885, 10887, 10900, 10906, 10914, 10915, 10921, 10947, 10951, 10953, 10958, 10963, 10981, 10983, 11003, 11004, 11022, 11024, 11028, 11029, 11030, 11043, 11054, 11056, 11099, 11102, 11106, 11136, 11137, 11140, 11145, 11148, 11159, 11160, 11202, 11213, 11217, 11263, 11267, 11268, 11291, 11298, 11345, 11357, 11362, 11376, 11393, 11396, 11434, 11445, 11455, 11487, 11488, 11495, 11497, 11498, 11527, 11551, 11566, 11567, 11576, 11582, 11610, 11611, 11622, 11626, 11636, 11650, 11703, 11712, 11736, 11749, 11755, 11765, 11772, 11785, 11812, 11846, 11877, 11910, 11911, 11940, 11945, 11947, 11968, 11996, 12000, 12014, 12045, 12056, 12077, 12081, 12085, 12113, 12114, 12115, 12139, 12181, 12197, 12200, 12211, 12225, 12230, 12240, 12245, 12281, 12285, 12308, 12334, 12346, 12355, 12360, 12367, 12385, 12427, 12429, 12433, 12443, 12457, 12465, 12468, 12480, 12503, 12513, 12521, 12523, 12549, 12570, 12597, 12605, 12619, 12634, 12649, 12651, 12687, 12688, 12723, 12746]"
48,rem,"[10, 476, 889, 928, 1105, 1335, 1402, 1612, 1683, 1754, 2028, 2087, 2207, 2438, 2450, 3032, 3223, 3424, 3442, 3470, 3877, 4001, 4152, 4681, 4742, 4851, 5057, 5551, 5918, 6243, 7949, 8425, 8707, 8929, 9084, 9702, 10283, 10403, 10695, 10935, 10997, 11756, 11969, 12013, 12466, 12567]"
49,emo,"[10, 567, 1067, 1105, 1335, 3095, 3223, 3442, 3877, 4001, 4008, 4982, 5383, 5500, 6967, 7227, 7544, 7949, 7993, 8367, 9660, 10212, 10403, 10704, 11777, 11799, 12413]"
50,mov,"[10, 71, 544, 1105, 1963, 2194, 3877, 4001, 10209]"
51,ova,"[10, 1014, 4435, 4938, 5251, 5575, 6095, 6317, 7125, 8245, 10117, 11139, 11512]"
52,val,"[10, 880, 1000, 1014, 1334, 1406, 2035, 2117, 2625, 2662, 2676, 3998, 4416, 4573, 4673, 4725, 4869, 5540, 5575, 5980, 6031, 6105, 6520, 6769, 6812, 7469, 8160, 8252, 8310, 8804, 9299, 10091, 10117, 10132, 10490, 11328, 11647, 12076, 12220, 12401, 12606]"
53,al$,"[10, 12, 18, 37, 98, 205, 253, 382, 394, 433, 441, 446, 451, 493, 504, 597, 600, 643, 652, 674, 718, 731, 746, 768, 778, 780, 795, 796, 797, 811, 870, 917, 945, 970, 990, 1014, 1039, 1053, 1069, 1096, 1141, 1147, 1169, 1220, 1293, 1305, 1334, 1394, 1399, 1429, 1434, 1488, 1503, 1595, 1608, 1611, 1625, 1629, 1751, 1753, 1769, 1801, 1805, 1832, 1856, 1864, 1932, 2003, 2004, 2032, 2077, 2084, 2086, 2097, 2117, 2147, 2205, 2342, 2345, 2379, 2404, 2407, 2518, 2624, 2752, 2769, 2845, 2860, 2927, 3054, 3069, 3086, 3143, 3152, 3215, 3225, 3231, 3269, 3282, 3316, 3330, 3340, 3360, 3398, 3476, 3581, 3602, 3618, 3700, 3709, 3725, 3769, 3802, 3816, 3818, 3825, 3868, 3869, 3909, 3911, 3950, 4088, 4123, 4171, 4191, 4402, 4404, 4416, 4544, 4573, 4590, 4598, 4608, 4634, 4673, 4746, 4776, 4797, 4804, 4874, 4942, 4958, 4991, 5023, 5072, 5082, 5107, 5113, 5153, 5229, 5235, 5266, 5335, 5349, 5358, 5370, 5374, 5442, 5483, 5525, 5576, 5658, 5687, 5745, 5762, 5883, 5887, 5890, 5908, 5920, 5985, 5986, 6048, 6153, 6169, 6176, 6253, 6277, 6310, 6331, 6336, 6500, 6520, 6609, 6611, 6664, 6694, 6708, 6719, 6770, 6840, 6847, 6863, 6903, 6983, 6999, 7003, 7105, 7107, 7244, 7273, 7299, 7308, 7319, 7369, 7380, 7411, 7424, 7522, 7559, 7704, 7776, 7873, 7951, 7993, 8002, 8023, 8027, 8050, 8057, 8090, 8099, 8122, 8215, 8274, 8321, 8458, 8526, 8527, 8666, 8722, 8865, 8943, 8965, 9062, 9108, 9196, 9307, 9328, 9345, 9360, 9369, 9458, 9476, 9640, 9660, 9665, 9757, 9777, 9887, 9897, 9925, 10004, 10056, 10110, 10117, 10132, 10148, 10183, 10256, 10275, 10286, 10306, 10342, 10350, 10357, 10447, 10559, 10681, 10690, 10717, 10763, 10942, 11083, 11093, 11348, 11360, 11398, 11433, 11436, 11437, 11444, 11460, 11500, 11641, 11698, 11731, 11735, 11756, 11789, 11828, 11892, 12013, 12072, 12138, 12174, 12209, 12216, 12250, 12279, 12325, 12401, 12474, 12481, 12579, 12606, 12635]"
54,$jo,"[11, 37, 537, 884, 1135, 1380, 1630, 1743, 1986, 2570, 2884, 2978, 3716, 4751, 4770, 4938, 5058, 5222, 5784, 5909, 6764, 6915, 8262, 8582, 8587, 9307, 9392, 9453, 10624, 10957, 10958, 11005, 11124, 12408]"
55,jon,"[11, 5058, 8582]"
56,one,"[11, 22, 300, 434, 461, 563, 679, 899, 999, 1384, 1419, 1678, 2022, 2029, 2181, 2318, 2358, 3181, 3298, 3437, 3487, 3524, 3582, 3650, 3794, 3797, 4061, 4134, 4146, 4218, 4312, 4355, 4361, 4713, 4775, 4801, 5063, 5186, 5501, 5523, 5559, 5604, 5716, 6075, 6166, 6231, 6287, 6438, 7650, 7721, 7725, 8300, 8335, 8380, 8824, 8982, 9109, 9127, 9204, 9934, 10906, 10922, 11026, 11042, 11376, 11442, 11480, 11522, 11840, 11847, 12245, 12284, 12315, 12432, 12488, 12511]"
57,nes,"[11, 125, 220, 1181, 1279, 1288, 1446, 1557, 1589, 1898, 2022, 2029, 2157, 2173, 3553, 3794, 3994, 4011, 4086, 4215, 4284, 4324, 4709, 4849, 5523, 5612, 5637, 5845, 5924, 5943, 5996, 6798, 6810, 6871, 6878, 6905, 6918, 7043, 7362, 7378, 7515, 7584, 8018, 8269, 8436, 9109, 9463, 9857, 9876, 9905, 9923, 10105, 10228, 10264, 10597, 10948, 10993, 11124, 11138, 11149, 11210, 11443, 11451, 11658, 11821, 11840, 11847, 11869, 11904, 11923, 11970, 12040, 12049, 12070, 12291]"
58,es$,"[11, 164, 225, 406, 565, 613, 649, 670, 710, 881, 1126, 1353, 1437, 1533, 1547, 1787, 2283, 2573, 2717, 2775, 2934, 2941, 2983, 3134, 3280, 3287, 3294, 3334, 3356, 3383, 3463, 3501, 3560, 3567, 3621, 3767, 3794, 3865, 4026, 4239, 4255, 4259, 4309, 4450, 4468, 4653, 4819, 4832, 4880, 4911, 4923, 4927, 4944, 4973, 4983, 5009, 5151, 5408, 5463, 5667, 5821, 5877, 5924, 5992, 5998, 6041, 6073, 6108, 6130, 6143, 6219, 6228, 6235, 6291, 6292, 6367, 6447, 6550, 6775, 6829, 6871, 6969, 6991, 6994, 7051, 7362, 7431, 7515, 7598, 7674, 7717, 7799, 7826, 7890, 7894, 7950, 8086, 8227, 8289, 8292, 8325, 8363, 8373, 8436, 8498, 8557, 8568, 8726, 8805, 8914, 8990, 9024, 9208, 9230, 9232, 9293, 9366, 9396, 9439, 9491, 9502, 9531, 9538, 9633, 9645, 9828, 9857, 9957, 10138, 10217, 10441, 10483, 10715, 10736, 10745, 10756, 10765, 10842, 10867, 10965, 10989, 11051, 11064, 11082, 11141, 11147, 11195, 11199, 11269, 11335, 11482, 11639, 11658, 11777, 11816, 11821, 11838, 11840, 11854, 11904, 11970, 12143, 12267, 12291, 12364, 12369, 12541, 12617, 12622, 12632]"
59,ind,"[12, 13, 18, 23, 127, 156, 538, 781, 831, 835, 875, 922, 946, 1402, 2022, 2029, 2036, 2111, 2224, 2413, 2511, 2530, 2681, 2722, 2740, 3470, 3562, 3678, 3777, 3798, 3845, 3895, 3933, 3958, 3987, 4415, 4452, 4635, 4636, 4896, 4965, 4996, 5226, 5347, 5523, 5527, 5555, 5736, 5854, 5946, 6084, 6174, 6309, 6367, 6394, 6613, 6750, 6905, 7097, 7205, 7236, 7430, 7473, 7568, 7593, 8275, 8295, 8425, 8469, 8579, 8599, 8766, 8984, 9089, 9253, 9312, 9324, 9543, 9746, 10526, 10534, 10889, 10982, 11006, 11109, 11283, 11398, 11707, 12048, 12059, 12385, 12392, 12567]"
